date,text,is_verified_use,retweet_count,favorite_count
2019-11-26 12:49:57,b'VAR has shown me how Corrupt EPL gets ...\nThese man disregarded handball in that Arsenal Vs Soton match..I was dumbfounded',False,0,0
2019-11-26 12:47:09,b'The Premier League needs VAR but offside requires one crucial change https://t.co/5Snd6y9lIT',False,0,0
2019-11-26 12:30:11,b'Black Friday Follow the link for \xc2\xa32 off https://t.co/b3UrsPj8Oq #MUFC #ManU #United #Manchester #Liverpool #LFC\xe2\x80\xa6 https://t.co/mKztA3togo',False,0,0
2019-11-26 12:29:34,b'The Premier League needs VAR but offside requires one crucial\xc2\xa0change https://t.co/Y7wyCM4uez https://t.co/NqHVDMJog4',False,0,0
2019-11-26 12:26:27,b'\xf0\x9f\x93\xba With VAR: Liverpool eight points clear\n\xe2\x9d\x8c Without VAR: Liverpool five points clear\n\nMaybe LiVARpool is real after\xe2\x80\xa6 https://t.co/FYpOY6XDbI',True,0,2
2019-11-26 12:22:10,b'Referee appointments for Wolves\xe2\x80\x99 upcoming Premier League fixtures:\n\nSheffield United (H)\nReferee: David Coote\nVAR:\xe2\x80\xa6 https://t.co/t7gqHwshtl',False,4,33
2019-11-26 12:20:55,b'@Adammisc20 @TheRedmenTV According to premier league we\xe2\x80\x99ve got mike dean as ref for the Derby and Atkinson on VAR t\xe2\x80\xa6 https://t.co/JmWb0EEdtr',False,0,1
2019-11-26 12:08:43,"b""'Be it Raheem Sterling, Roberto Firmino or whoever, a player being ruled offside by the width of an armpit hair is\xe2\x80\xa6 https://t.co/jGxeOnEOwI""",False,0,0
2019-11-26 12:08:38,"b""'Be it @sterling7, Roberto Firmino or whoever, a player being ruled offside by the width of an armpit hair is infur\xe2\x80\xa6 https://t.co/DsYt0BRCJm""",True,2,1
2019-11-26 11:31:23,"b""Lots saying the @FA and match officials are corrupt. I've always been sceptical, but recently i just don't know wha\xe2\x80\xa6 https://t.co/sJ8PKGVo26""",False,3,20
2019-11-26 11:08:26,"b""@TheotronII @KaranJatt @Paulswee7 @NathanDymond2 @sterling7 All he's got to do is type in the following on Google\nh\xe2\x80\xa6 https://t.co/2qjltl6Ly9""",False,0,1
2019-11-26 10:49:30,b'@MCFCTone how about this premier league table with 0 VAR decisions? smh u people cry a lot https://t.co/4O7V2MEuXP',False,0,0
2019-11-26 10:39:29,b'@beckhammered @KierenD88 If VAR was in the Premier league since 1992 your club would be Stoke City rn and Sir Alex\xe2\x80\xa6 https://t.co/Bqgz9IoAIY',False,0,13
2019-11-26 10:36:20,"b""How the Premier League table would look if VAR wasn't being used this season - GW 13 https://t.co/acIlCQFrFH""",False,0,0
2019-11-26 10:31:16,b'@KierenD88 @JonathanFowle10 VAR is here to sort all that out but still they say that it was introduced only to help us in EPL\xf0\x9f\x98\x82',False,0,0
2019-11-26 10:25:00,"b'@andrew_mueller VAR in the Premier League has gone very smoothly as evidenced by universal acclaim by fans, players, managers and pundits'",False,0,2
2019-11-26 10:22:01,b'Premier League Refs &amp; VAR involved in major betting scheme. Explains all the crappy decisions. https://t.co/0pmJK1zLt8',False,0,0
2019-11-26 10:21:09,"b""@GNev2 isn't that VAR spoiling the game for fans. Had a season ticket for a long time at sufc. Honestly gary if suf\xe2\x80\xa6 https://t.co/vwpLdF5NIf""",False,0,0
2019-11-26 10:20:00,b'Top 5 EPL so far \n1. KDB\n2. Valdy \n3. Sadio \n4. Stering \n5. VAR',False,0,2
2019-11-26 10:13:42,b'Repost \xe2\x80\xa2 ffscout_ James Tarkowski - the highest scoring player for the second consecutive week \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb Do you own him?\xe2\x80\xa6 https://t.co/SBhZXj0zPH',False,4,4
2019-11-26 10:09:35,"b""Got a copy of the FA's memo about VAR, which makes interesting reading :)\n\n@FA @sterling7 #VAR #VARce #FArsical\xe2\x80\xa6 https://t.co/qdb0HDSxSN""",False,0,1
2019-11-26 10:07:03,b'@Ifcxjxsh But with var this season so much in your favour im sure this will go down as the best premier league seas\xe2\x80\xa6 https://t.co/U7MAN37Oh6',False,0,0
2019-11-26 10:02:21,b'If VAR reversed decisions at the rate that the Home Office press office does every premier league referee would hav\xe2\x80\xa6 https://t.co/7wJOFb6KwR',True,2,1
2019-11-26 09:36:23,"b""@1an3 @AS_caspey I 100% agree that there's a lot of work to do, both with refs and how VAR interacts with supporter\xe2\x80\xa6 https://t.co/6SxoleFC4M""",True,0,0
2019-11-26 09:30:28,b'Palace needed some luck on Saturday. They didn\xe2\x80\x99t get any. It was very unfortunate. VAR is also rubbish. \n\nPiece her\xe2\x80\xa6 https://t.co/DqoTT0b172',False,0,0
2019-11-26 08:35:57,"b'@colgcra VAR is clearly not working, help me rid the game we love of it or at least to try to make it work, please\xe2\x80\xa6 https://t.co/16TaTtdVUw'",False,0,0
2019-11-26 08:30:53,"b""Palace had VAR-y (not sorry one bit) bad luck against Liverpool on Saturday - here is @SamGeorgeSmith's analysis of\xe2\x80\xa6 https://t.co/Hls5BviBzg""",False,2,1
2019-11-26 08:30:22,"b""Crystal Palace don't get the lucky breaks against Premier League leaders Liverpool \xe2\x80\x93 as VAR works against them for\xe2\x80\xa6 https://t.co/e8j5CVqhVz""",False,0,0
2019-11-26 08:29:33,"b""Crystal Palace don't get the lucky breaks against Premier League leaders Liverpool - as VAR works against them for\xe2\x80\xa6 https://t.co/MzLAcB2mnx""",False,0,0
2019-11-26 08:19:17,b'@premierleague VAR will help loserpool to win EPL',False,0,0
2019-11-26 08:09:47,"b""Crystal #Palace don't get the lucky breaks against Premier League leaders Liverpool - as VAR works against them for\xe2\x80\xa6 https://t.co/0Ymdn76PbC""",False,0,0
2019-11-26 07:45:08,b'Christmas offer Follow the link for \xc2\xa32 off https://t.co/b3UrsPj8Oq #MUFC #ManU #United #Manchester #Liverpool #LFC\xe2\x80\xa6 https://t.co/h3dsuALG9f',False,0,0
2019-11-26 07:44:20,"b""@sid_lambert I'm glad I was around for when football was football. I don't watch any premier league games anymore,\xe2\x80\xa6 https://t.co/cpKcnU165e""",False,0,1
2019-11-26 07:41:31,b'@premierleague Premier league Jokes VAR',False,0,0
2019-11-26 07:38:07,b'@CitySection Please send this documentation to the FA ... Premier league headquarters and theres a VAR address and\xe2\x80\xa6 https://t.co/tc5uWpK585',False,0,1
2019-11-26 07:32:32,b'@MenInBlazers @hailcheaters @premierleague \nVAR is a remarkably effective broad- spectrum downer forcefully injecte\xe2\x80\xa6 https://t.co/ZV0OspZRsF',False,0,0
2019-11-26 07:31:51,b'Christmas offer Follow the link for \xc2\xa32 off https://t.co/b3UrsPj8Oq #MUFC #ManU #United #Manchester #Liverpool #LFC\xe2\x80\xa6 https://t.co/zA9NWZkkfo',False,0,0
2019-11-26 07:30:00,b'\xf0\x9f\x8e\xa7 Premier League Podcast! \xe2\x9a\xbd\xef\xb8\x8f\n\n\xf0\x9f\x91\xa8\xe2\x80\x8d\xe2\x9a\x96\xef\xb8\x8f Verdict on Mourinho\n\xf0\x9f\x93\xba More VAR drama \n\xf0\x9f\xa6\x8a Special praise for Foxes\n\xe2\x9a\x94\xef\xb8\x8f Brilliant Bl\xe2\x80\xa6 https://t.co/v6BKljrIxZ',True,1,1
2019-11-26 07:12:59,"b""\xf0\x9f\x8e\xa7 Pod #196: We discuss Mourinho's invigorated Spurs and debate which premium players from Liverpool and Manchester\xe2\x80\xa6 https://t.co/uZkiPgEb4I""",False,18,46
2019-11-26 06:35:12,"b'Premier League still on a VAR learning curve, says refereeing boss Riley - Inside World Football https://t.co/ApEttAsp57'",False,0,0
2019-11-26 06:30:00,b'Former Premier League referee assesses latest Man United VAR controversy #mufc\nhttps://t.co/tA4MSuVlua',True,3,15
2019-11-26 05:32:05,b'@parashar191 @sharajtalukdar Well it depends on if you have really seen the atrocious decisions the referees have m\xe2\x80\xa6 https://t.co/bn7YyiGoMG',False,0,1
2019-11-26 05:27:03,"b""@LFC The VAR team. Why don't they just hand u the premier league trophy this weekend \xf0\x9f\x98\xa0\xf0\x9f\x98\xa0""",False,0,0
2019-11-26 05:19:14,"b'""V.A.R. Check: In Premier League, Almost No One Is Happy"" by TARIQ PANJA via NYT https://t.co/LGd6X1Slmp'",False,0,0
2019-11-26 05:19:06,"b'""V.A.R. Check: In Premier League, Almost No One Is Happy"" by TARIQ PANJA via NYT https://t.co/coGV1FbYCW'",False,0,0
2019-11-26 05:18:34,"b'""V.A.R. Check: In Premier League, Almost No One Is Happy"" by TARIQ PANJA via NYT https://t.co/Mw67TQCKCZ https://t.co/9GBmumxwIj'",False,0,0
2019-11-26 05:18:24,"b'""V.A.R. Check: In Premier League, Almost No One Is Happy"" by TARIQ PANJA via NYT https://t.co/5DJnrCFyVI'",False,0,0
2019-11-26 05:17:09,"b'""V.A.R. Check: In Premier League, Almost No One Is Happy"" by TARIQ PANJA via NYT https://t.co/w6ub5V8B2l'",False,0,0
2019-11-26 05:17:06,"b'WELL DONE FIFA - VAR IS KILLING THE GAME, MORONS! @fifamedia #contendervsDefender #Premier_League @premierleague\xe2\x80\xa6 https://t.co/XLELlOrbzT'",False,0,0
2019-11-26 04:58:34,b'This says it all...! \n#Premier_League #MUFC #VAR https://t.co/R6lze9xB0N',False,0,0
2019-11-26 04:42:12,b'In Epl They have feck var but in our Uganda startime pL we have the real ones https://t.co/FuZGCr8BWT',False,0,0
2019-11-26 04:39:44,"b'@Zonal_Marking I think the application of VAR by the Premier League has been shambolic at times, which is the real\xe2\x80\xa6 https://t.co/ylwAIPOvOb'",False,0,1
2019-11-26 03:47:32,"b'V.A.R. Check: In Premier League, Almost No One Is Happy https://t.co/t32i83Iohu https://t.co/XLi2O1N5GP'",False,0,0
2019-11-26 01:54:56,b'Premier League Table Without VAR Decisions This Season Posted Online https://t.co/Ha0HiDUcc5',False,0,0
2019-11-26 01:04:44,b'@SamueILFC This really is Clutching at straws \xf0\x9f\x98\x82 everyone but Liverpool fans can see what\xe2\x80\x99s going on it\xe2\x80\x99s not just w\xe2\x80\xa6 https://t.co/GJj2wlJGld',False,0,0
2019-11-26 00:55:31,"b""All this LiVARpool stuff is bollox we've had VAR go against us already and I'm sure more will but rival fans are sh\xe2\x80\xa6 https://t.co/hAu8VBptGX""",False,0,1
2019-11-25 23:57:21,b'@Rudiszncfc @bing1nho @liverpxxlszn @ftbldillon @ftbl_george its not obsessed its a normal topic to talk about at t\xe2\x80\xa6 https://t.co/pmjqMblLnM',False,0,0
2019-11-25 23:36:30,"b'Memo breaks down the weekend action in the EPL.  Talks manager hot seat, VAR controversy, and everybody\xe2\x80\x99s favorite\xe2\x80\xa6 https://t.co/ZVMBdeJMxQ'",False,2,1
2019-11-25 23:18:51,b'Leaked documents proving VAR and the premier league are fixed in favour of Liverpool #VAR #Liverpoolfc\xe2\x80\xa6 https://t.co/T6qm4rfUAc',False,0,0
2019-11-25 23:16:28,"b""@BBCSport Don't think Premier League have good team this year. By far the best team in recent years was then Liverp\xe2\x80\xa6 https://t.co/PyzuxJwDKo""",False,0,0
2019-11-25 22:36:34,"b'@dunord @CampaignExpert As bad as is VAR in MLS, VAR in EPL is several levels worse.'",False,0,1
2019-11-25 22:25:16,b'Nice to see the premier league have resorted to flat out lying. Rather than criticising referees/VAR',False,0,0
2019-11-25 22:17:00,"b""@dunord It's weird how EPL has done it. The thing we don't know to this point, or at least I have not seen, is are\xe2\x80\xa6 https://t.co/uig3lsLKkw""",False,0,0
2019-11-25 22:10:51,b'@SkySportsNews EPL VAR WORST  FULL OF GAMBLE AND POOL. https://t.co/7t2qZUCRT4',False,0,0
2019-11-25 22:03:42,b'Crystal #Palace Vs Liverpool Review: VAR Gods Saved Liverpool FC Again | 1-2 - Sports Talk Line\n#CPFC \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x80\xa6 https://t.co/Tiy7Lf67rN',False,0,1
2019-11-25 21:30:46,"b""@sensiblefootbal @Grady2Mc @Tony_Ash1 @SuperbiaProeIia The premier league said that VAR didn't review Silva's handb\xe2\x80\xa6 https://t.co/IikFMLxSeb""",False,0,0
2019-11-25 21:23:31,"b'@Kiertanasdfg @moefbg @talkSPORT Tables have turned. Two or three dominant teams in Premier League, anyone can beat\xe2\x80\xa6 https://t.co/vwRfdiDUAW'",False,0,1
2019-11-25 21:07:56,b'Premier league fans are lucky they\xe2\x80\x99ve never watched a league that\xe2\x80\x99s been ripped apart by corrupt officials and that\xe2\x80\xa6 https://t.co/2witoVmgGH',False,0,2
2019-11-25 21:05:28,"b'Price predictions for tonight!\n\nPulisic, Lundstram and Jimenez all close to a rise!\n\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\xa6 https://t.co/8AzsNcayx4'",False,4,5
2019-11-25 20:57:59,b'HOW THE PREMIER LEAGUE CAN SAVE THE WORLD FROM VAR \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/Vm3TU9308Z #AVLNEW #BHAFC #VAR https://t.co/JA59ilNmFj',False,0,1
2019-11-25 20:57:07,b'Sorry but Premier League officials get paid a lot of money to get decisions correct. This foul throw should have de\xe2\x80\xa6 https://t.co/Lrd74i4rKv',False,0,5
2019-11-25 20:51:15,b'\xf0\x9f\x93\xbaLi-VAR-pool!\xf0\x9f\x93\xba #13 Every Premier League Manager Reacts https://t.co/O3i2hGPGMP via @YouTube.   \xf0\x9f\xa4\xa3',False,0,1
2019-11-25 20:38:51,"b""PREMIER LEAGUE\nAston Villa vs Newcastle United\n\nGGGOOOAAALLL\nAnwar El-Ghazi (36')\n\nASTON VILLA 2 - Newcastle United\xe2\x80\xa6 https://t.co/2mEL1PSuKJ""",False,0,1
2019-11-25 20:31:19,b'Former #Premier League referee assesses latest Manchester United and Man City VAR controversy - Manchester Evening\xe2\x80\xa6 https://t.co/oB1OQJmz5J',False,0,0
2019-11-25 20:30:30,b'Christmas offer Follow the link for \xc2\xa32 off https://t.co/b3UrsPj8Oq #MUFC #ManU #United #Manchester #Liverpool #LFC\xe2\x80\xa6 https://t.co/t6DZbzrYHU',False,0,0
2019-11-25 20:29:46,"b""Watching #villa v #newcastle is making me glad that the #gills ain't in the premier league. 60 quid a ticket to wat\xe2\x80\xa6 https://t.co/O69iBxK4r3""",False,0,1
2019-11-25 20:28:52,"b'@TheFooTypster Standard of all Premier League refs is astonishingly poor, even more so since VAR was introduced imo'",False,1,1
2019-11-25 19:47:37,b'@fletcherjames_1 @DanielPoole6 How the premier league table would look without VAR... https://t.co/X7yQjS9Ybs',False,0,0
2019-11-25 19:46:35,b'Former Premier League referee ends debate about Liverpool VAR at Crystal Palace - Liverpool Echo https://t.co/uniw1OFdXV',False,0,0
2019-11-25 19:43:54,"b'The FA, IFAB, UEFA, FIFA.: Suspend VAR from the EPL - Sign the Petition! https://t.co/elXfCHFGCp via @UKChange'",False,0,1
2019-11-25 19:40:55,b'@DanThomasESPN Will Ale ever admit he was wrong about VAR in the EPL...it\xe2\x80\x99s a disaster to the point they just had a\xe2\x80\xa6 https://t.co/dG8vGBL1G9',False,0,0
2019-11-25 19:37:45,b'BREAKING NEWS: Arsenal Have Sacked \n                     UNAI EMERY \nUnlucky For The Gunners VAR Have Disallowed It\xe2\x80\xa6 https://t.co/0srWVHCQGC',False,0,1
2019-11-25 19:21:31,"b'The FA, IFAB, UEFA, FIFA.: Suspend VAR from the EPL - Sign the Petition! https://t.co/Wol9zHbHGQ via @UKChange'",False,0,0
2019-11-25 19:20:05,"b""\xf0\x9f\x9a\xa8 ON THIS WEEK'S SHOW :\n\n\xf0\x9f\x93\xb0 Sports Headlines\n\xf0\x9f\x97\xba\xef\xb8\x8f Local Round Up\n\xf0\x9f\x93\xba VAR Watch\n\xe2\x9a\xbd Premier League Round Up\n\xf0\x9f\x8e\xb8 Record of the\xe2\x80\xa6 https://t.co/rqXo6zx5jr""",False,0,1
2019-11-25 19:12:29,b'@Sporf @SnakehipsSam @VincentKompany @LFC @premierleague @ChampionsLeague @theofficialfwa Jesus I thought var was b\xe2\x80\xa6 https://t.co/7TGJQlz65Y',False,0,0
2019-11-25 19:08:09,b'@alanrog3 Here is the net results of VAR decisions - surprising LFC are not too \xf0\x9f\xa4\x94 https://t.co/pKwHQBAx6d https://t.co/i2Zbd0EkQq',False,0,1
2019-11-25 19:04:53,b'@nataly_antar7 @MarcusRashford @ManUtd VAR is shit in the premier league.',False,0,0
2019-11-25 19:01:06,b'it\xe2\x80\x99s absolutely mad that half of our fanbase is convinced FA/Premier League are corrupt &amp; are tampering VAR to make\xe2\x80\xa6 https://t.co/YKHJlf7cti',False,0,1
2019-11-25 19:00:18,"b""@suspensedj254 @ThePrinceTed @superbunde It's a shame how the epl is struggling to adapt to VAR technology, more sh\xe2\x80\xa6 https://t.co/n3Y7lMFud3""",False,0,1
2019-11-25 19:00:01,b'Former Premier League referee assesses latest Man City VAR controversy #mcfc\nhttps://t.co/9M2AITnEbJ',True,0,9
2019-11-25 18:53:35,b'@OfficialSGoater @ManCity Firsy time LiVARpool have won the premier league in their history.. And it comes amongst\xe2\x80\xa6 https://t.co/LYtEBxHcAI',False,0,0
2019-11-25 18:49:55,b'How long before VAR disallows something like this in the EPL https://t.co/hNcesHk1sU',False,0,0
2019-11-25 18:43:52,"b'@hailcheaters Man City 1:6 on to be top premier league goal scorers, he\xe2\x80\x99s got 4 goals in last two champions league\xe2\x80\xa6 https://t.co/fqvur5dYMv'",False,0,0
2019-11-25 18:42:13,b'LiVARpool \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nIs this proof that VAR favours Liverpool? \xf0\x9f\x91\x80\n\n#LFC #Liverpool #PL #EPL https://t.co/wi6OhGkfHI',False,0,0
2019-11-25 18:38:45,b'Jurgen #Klopp Relieved as VAR Helps Liverpool to Win at Crystal Palace - The Sports Bank\n#CPFC \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x80\xa6 https://t.co/n0wj3MubJ3',False,0,0
2019-11-25 18:34:48,b'Crystal #Palace Goal Against Liverpool Controversially Ruled Out By VAR For Foul On Dejan Lovren - SPORTbible\n#CPFC\xe2\x80\xa6 https://t.co/XbsWv6GOeV',False,0,0
2019-11-25 18:34:34,b'@IanCheeseman @Cajosolu VAR is just a trigger word for me now.\nI absolutely hate it.\nI feel sorry for any fans it\xe2\x80\x99s\xe2\x80\xa6 https://t.co/TXvJI4AuOd',False,0,0
2019-11-25 18:31:52,"b""Roy #Hodgson makes surprising VAR admission after Liverpool's win at Crystal Palace - Liverpool Echo\n#CPFC \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x80\xa6 https://t.co/u8Fktm6zwZ""",False,0,0
2019-11-25 18:30:12,"b'As Liverpool continues its forced march through the English Premier League, VAR continues to creep into the convers\xe2\x80\xa6 https://t.co/KD42jWwaEM'",False,0,1
2019-11-25 18:30:00,b'Former Premier League referee assesses latest Man United VAR controversy #mufc\nhttps://t.co/tA4MSuVlua',True,1,17
2019-11-25 18:16:20,b'@mr_watt Looks like the Premier League have got involved!!! #VAR',False,0,2
2019-11-25 18:14:08,b'Premier League Table Without VAR Decisions This Season Posted Online\n\nhttps://t.co/nQGh8M7vwU',False,0,0
2019-11-25 17:45:16,b'\xf0\x9f\x8e\xa7 Premier League Podcast! \xe2\x9a\xbd\xef\xb8\x8f\n\n\xf0\x9f\x91\xa8\xe2\x80\x8d\xe2\x9a\x96\xef\xb8\x8f Verdict on Mourinho\n\xf0\x9f\x93\xba More VAR drama \n\xf0\x9f\xa6\x8a Special praise for Foxes\n\xe2\x9a\x94\xef\xb8\x8f Brilliant Bl\xe2\x80\xa6 https://t.co/MDVVTAtjFS',True,5,1
2019-11-25 17:39:51,b'@sterling7 The strange use of VAR in the Premier League is ruining the live game. Killing the thrill.',False,0,0
2019-11-25 17:37:17,b'Former Premier League referee ends debate about Liverpool VAR at Crystal Palace: Crystal Palace had a goal disallow\xe2\x80\xa6 https://t.co/3NfyqnqsKm',False,0,1
2019-11-25 17:20:13,b'Christmas offer Follow the link for \xc2\xa32 off https://t.co/b3UrsPj8Oq #MUFC #ManU #United #Manchester #Liverpool #LFC\xe2\x80\xa6 https://t.co/pl3BL2uoSe',False,0,0
2019-11-25 17:19:37,b'@James83Allen @Wolves Conspiracy theory I know but I think the premier league are stopping broadcasters pointing ou\xe2\x80\xa6 https://t.co/y7hxy9cSZN',False,0,1
2019-11-25 17:17:34,b'Former Premier League referee assesses latest Manchester United and Man City VAR controversy: https://t.co/vS7SI1uoVP',False,0,0
2019-11-25 17:12:06,b'Former Premier League referee ends debate about Liverpool VAR at Crystal Palace https://t.co/36Yr86pmSt https://t.co/1ZIm8nW4rp',False,0,0
2019-11-25 17:06:33,b'[Media: Liverpool Echo] Former Premier League referee ends debate about Liverpool VAR at Crystal Palace\xe2\x80\xa6 https://t.co/NDNtyXiZsP',False,0,1
2019-11-25 17:04:08,b'Liverpool Echo: Former Premier League referee ends debate about Liverpool VAR at Crystal Palace\xe2\x80\xa6 https://t.co/SwFDFdKk23',False,0,0
2019-11-25 17:04:06,b'Liverpool Echo: Former Premier League referee ends debate about Liverpool VAR at Crystal Palace\xe2\x80\xa6 https://t.co/Pn6xmBCqJ4',False,0,0
2019-11-25 16:52:25,b'I still advocating VAR in EPL is a big scam control by Mike Riley to savoured havoc on the detriment of premier league games',False,0,0
2019-11-25 16:49:47,b'Former #Premier League referee ends debate about Liverpool VAR at Crystal Palace - Liverpool Echo\n#CPFC \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x80\xa6 https://t.co/73SzR8oT9N',False,0,0
2019-11-25 16:46:46,b'What are your score predictions for tonight!\n\nDo you need big points from any of the @avfcofficial or @nufc players\xe2\x80\xa6 https://t.co/ZTDGQhuQjY',False,4,4
2019-11-25 16:46:01,b'Maybe VAR wants to help Liveepool win the EPL',False,1,2
2019-11-25 16:45:26,"b'Got to just laugh when you see people call us lucky, or go on about VAR decisions absolutely hilarious. Been to mor\xe2\x80\xa6 https://t.co/LyPDMHd8nT'",False,0,0
2019-11-25 16:40:10,"b'The FA, IFAB, UEFA, FIFA.: Suspend VAR from the EPL - Sign the Petition! https://t.co/ox3kQhjp4B via @UKChange \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x92\x99\xf0\x9f\x92\x99'",False,1,3
2019-11-25 16:34:37,"b""@sidlowe @jpascuaibarrola Premier League stated they won't be checking this, but they did check for encroachment in\xe2\x80\xa6 https://t.co/wHwhCGaGWF""",False,0,0
2019-11-25 16:34:20,"b'@LeeInman4 What really bothers me, apart from VAR offside check being overly pedantic and reducing the amount of go\xe2\x80\xa6 https://t.co/ilnxY5QXVc'",False,0,0
2019-11-25 16:31:33,"b""This Liverpool agent didn't ask this question when Sneijder won treble and made into world cup final neither when R\xe2\x80\xa6 https://t.co/cuoAjHVRkv""",False,0,1
2019-11-25 16:22:00,b'Former Premier League referee assesses latest Man United VAR controversy #mufc\nhttps://t.co/tA4MSuDKCC',True,0,17
2019-11-25 16:17:14,b'Referee #foregoes VAR guidelines and Wolves goal is WRONGLY ruled out vs Bournemouth as a result -\xe2\x80\xa6 https://t.co/EGJdNGmqv5',False,0,0
2019-11-25 16:11:28,"b'The Premier League and its referees should look at how VAR was used in that match, very smooth and used to perfecti\xe2\x80\xa6 https://t.co/lA7TQVoCfh'",False,0,0
2019-11-25 16:08:37,"b""@adamproctor85 @Yaserlfc2 @MSG9005 @D_Simba94 @ManUtd They are owned by News Corp.\n\nStill don't let facts cloud you\xe2\x80\xa6 https://t.co/nmCeglZj07""",False,0,0
2019-11-25 16:07:08,"b'Liam looks back in anger, l\'ex Oasis in concerto a Liverpool con ""polemica"" VAR https://t.co/VbIIaZZD3X https://t.co/1rK0PTgefe'",False,0,0
2019-11-25 16:04:54,b'@Guymowbray The problem is not with VAR. It is with the application of it. The Premier league need to get their act\xe2\x80\xa6 https://t.co/tSGMxnn8qR',False,0,0
2019-11-25 15:55:16,"b""@DaleJohnsonESPN Course they do. For me I've been a big fan of VAR with offside. If you're on your on, if not then\xe2\x80\xa6 https://t.co/Cf0FdUYzS7""",False,0,0
2019-11-25 15:43:59,"b'Another chaotic week in the Premier League!\n\nWill ""The Special One"" be the man to fill up Tottenham\'s trophy cabine\xe2\x80\xa6 https://t.co/InIfbhFPNR'",False,8,3
2019-11-25 15:35:21,"b""@dunord they've been so bad at implementing VAR, it's hilarious. its usage in MLS feels like night and day to me. M\xe2\x80\xa6 https://t.co/bYeMRfj3m2""",True,0,3
2019-11-25 15:33:48,"b'VAR involved once again on Saturday, but as Roy Hodgson said, this was a push on Dejan Lovren... we\xe2\x80\x99ll see a new an\xe2\x80\xa6 https://t.co/7pPVUxfBDx'",True,0,14
2019-11-25 15:33:19,b'Former Premier League referee assesses latest Man City VAR controversy #mcfc\nhttps://t.co/9M2AIT63kb',True,0,9
2019-11-25 15:31:20,"b'@SolaEgunjobi @Guymowbray What I tell people is, for VAR to be fair, some rules have to be adjusted. Eg, the offsid\xe2\x80\xa6 https://t.co/dDhrsjkwxD'",False,0,0
2019-11-25 15:30:14,"b'Without #VAR, these match changing decisions would have gone uncorrected.\n1.Declan Rice offside goal vs Spurs. \nLin\xe2\x80\xa6 https://t.co/O3rgbSZk74'",False,0,1
2019-11-25 15:29:26,b'The league where NO ONE seems to like VAR is the English Premier.\nhttps://t.co/Q97KHNBUmo',False,1,12
2019-11-25 15:19:12,b'The supreme court is to BJP what VAR is to liverpool...#MaharashtraCrisis...#epl...',False,0,0
2019-11-25 15:17:37,"b""@UtdGazza And there's this...\nhttps://t.co/gtilx18MTl""",False,0,0
2019-11-25 15:17:21,"b'I assume the Premier League team of the week is VAR, given their match winning performance at Palace https://t.co/2dyFKtB3YQ'",False,0,0
2019-11-25 15:14:16,"b""@FansAgainstVAR_ @premierleague For every defence of VAR I've seen a hundred vilifications. It is loathed by 99% of\xe2\x80\xa6 https://t.co/CU37tXiBNX""",False,1,5
2019-11-25 15:13:12,"b'V.A.R. Check: In Premier League, Almost No One Is Happy - The New York Times https://t.co/GZFo2CKzgH'",False,0,0
2019-11-25 15:08:42,"b'Had enough of VAR as it is being used The FA, IFAB, UEFA, FIFA.: Suspend VAR from the EPL - Sign the Petition!\xe2\x80\xa6 https://t.co/UdTlypgPKB'",False,0,0
2019-11-25 15:08:10,"b""@adamproctor85 @Yaserlfc2 @MSG9005 @D_Simba94 @ManUtd Don't let facts get in the way..\n\nhttps://t.co/Z7oY6RyTDi""",False,0,0
2019-11-25 15:04:19,"b""Stop moaning about #VAR it's great when it goes your way and shit when it doesn't stop blaming clubs and blame the\xe2\x80\xa6 https://t.co/TC7zqz6xE3""",False,0,0
